"name","in_root_a","in_root_b"
"weather_2026_02_24_22_40_48-107292ed-d284-4019-9eac-ba6e191133de","0","1"
"weather_2026_02_24_22_40_48-43f5a540-4b9c-43b1-ad85-84f529a847f6","0","1"
"weather_2026_02_24_22_40_48-60931a9e-7498-420a-8739-f32d87a8a2b5","0","1"
"weather_2026_02_24_22_40_48-9044f927-d190-4e24-bd8a-983d6ee5cc92","0","1"
"weather_2026_02_24_22_40_48-c1c82a61-fb2c-47cb-94b2-719fe7ff3b90","0","1"
"weather_2026_02_24_22_40_48-c88d13a1-ccfa-454f-8960-b43f9ad02ab1","0","1"
"weather_2026_02_24_22_40_48-eac080bb-f92f-4f40-8c39-25862fda0791","0","1"
"weather_2026_02_24_23_04_47-0c0ddb65-4b19-4200-816d-12b17f0b22b7","0","1"
"weather_2026_02_24_23_04_47-2cab5a04-0edf-44d5-84d3-7e7f0d79d7b0","0","1"
"weather_2026_02_24_23_04_47-41d8fcaf-199a-48f4-b250-1539a4450be7","0","1"
"weather_2026_02_24_23_04_47-5f8de000-bfa0-4e56-bea7-9dba9c0fd753","0","1"
"weather_2026_02_24_23_04_47-779a5a13-776c-4250-add6-85ab5e8080d0","0","1"
"weather_2026_02_24_23_04_47-7eb51d74-230e-4b3d-abbf-9cb854586414","0","1"
"weather_2026_02_24_23_04_47-85612498-9449-489e-be83-3d67607002ec","0","1"
"weather_2026_02_24_23_04_47-c88661c3-cbbc-4d4b-8dbe-0f78b279ae89","0","1"
"weather_2026_02_24_23_29_07-2bc4d277-02b7-4b56-a4a7-95c009a93cde","0","1"
"weather_2026_02_24_23_29_07-33fe4c3a-987f-4bef-97f4-8e3fcf1a64d4","0","1"
"weather_2026_02_24_23_29_07-48e49f7c-3513-4d65-8d4f-2312b15679ab","0","1"
"weather_2026_02_24_23_29_07-4918162c-14f7-46cd-b672-d6f39765fa5c","0","1"
"weather_2026_02_24_23_29_07-b5bf20ef-9daa-46b8-8bc2-93702fffc1bd","0","1"
"weather_2026_02_24_23_29_07-de0e0421-007a-43f3-814d-081ee4033a81","0","1"
"weather_2026_02_24_23_29_07-f8a30d24-66e9-4142-951a-b9ee0134ea8d","0","1"
"weather_2026_02_24_23_29_07-f8e132d8-65c0-4be6-83f8-e6fcd0dbbdd0","0","1"
"weather_2026_02_25_00_17_19-29480aad-47ef-4030-8d3f-1ac6e061bac8","0","1"
"weather_2026_02_25_00_17_19-3e3221f9-23cd-4fbb-a0c5-805e6ecc14a6","0","1"
"weather_2026_02_25_00_17_19-463da7c7-ea22-4b0b-beff-e3de8da1119f","0","1"
"weather_2026_02_25_00_17_19-47462284-ce56-44ad-adfd-818b91c2ffec","0","1"
"weather_2026_02_25_00_17_19-ad96fdde-8e0b-4db0-b06a-4df9a69d4719","0","1"
"weather_2026_02_25_00_17_19-bbcaf69a-f8e3-4872-8b43-867c304263f8","0","1"
"weather_2026_02_25_00_17_19-c812e17c-352a-446c-a88a-9a25e31a398f","0","1"
"weather_2026_02_25_00_17_19-e7fd99bc-60a6-44d0-8097-1039146a56fc","0","1"
"weather_2026_02_25_01_07_20-15f7d946-f9a2-47c5-8037-2dff8c704ef6","0","1"
"weather_2026_02_25_01_07_20-179ed276-4e9e-4b76-bfc4-0d08ade48755","0","1"
"weather_2026_02_25_01_07_20-3fc40275-4f39-47b4-8a43-d644cc837e48","0","1"
"weather_2026_02_25_01_07_20-47d57021-f570-4762-8179-142bd2308862","0","1"
"weather_2026_02_25_01_07_20-5f53439d-e4cf-493c-b522-137b662bb7df","0","1"
"weather_2026_02_25_01_07_20-90893c6a-028a-446e-8593-818e2faf601f","0","1"
"weather_2026_02_25_01_07_20-b8cf2cad-c3dd-4f3c-82be-61851c86bb09","0","1"
"weather_2026_02_25_01_07_20-e35c4a6f-c22a-4e7b-a84d-26927d786dd5","0","1"
"weather_2026_02_25_01_49_36-001c3df7-0d55-4377-bcfd-d3e517e1377e","0","1"
"weather_2026_02_25_01_49_36-25739e08-7298-4d63-94ad-3ae90a2446ea","0","1"
"weather_2026_02_25_01_49_36-64ff8cb3-9040-4100-82cf-da60b754ba08","0","1"
"weather_2026_02_25_01_49_36-8040389b-31c6-4464-8b69-552994df5840","0","1"
"weather_2026_02_25_01_49_36-88471957-0aaa-4359-b07c-9592eff8cc80","0","1"
"weather_2026_02_25_01_49_36-b8763679-b362-4dfa-992a-f6b199f2114a","0","1"
"weather_2026_02_25_01_49_36-d0ff00b0-6b27-4ab3-aeca-6795c1e7bc6c","0","1"
"weather_2026_02_25_01_49_36-d79a5782-7a39-4f61-82ac-068eac902933","0","1"
"weather_2026_02_25_02_30_04-0743e2e2-fe49-43ce-ae89-1e398bee8ad5","0","1"
"weather_2026_02_25_02_30_04-33b52b90-626f-4a46-a5b1-ee7e3e1426c0","0","1"
"weather_2026_02_25_02_30_04-7dd15d47-fc8b-4317-909f-dd83304a169e","0","1"
"weather_2026_02_25_02_30_04-8da8a633-69df-4347-907e-87067c5fc2ca","0","1"
"weather_2026_02_25_02_30_04-b3514a67-babd-41b2-95af-1317dd2c98e5","0","1"
"weather_2026_02_25_02_30_05-00d2b325-ac2d-4948-a055-0de277541c8f","0","1"
"weather_2026_02_25_02_30_05-59dac752-2712-40c8-a86b-adc3547d7ea5","0","1"
"weather_2026_02_25_02_30_05-c77d46b1-be37-46f6-9fb9-9faf076af5ba","0","1"
"weather_2026_02_25_03_11_15-09dd24c6-9201-42bd-afd6-b1f179e4d5b5","0","1"
"weather_2026_02_25_03_11_15-493f5f50-ef19-47ba-8d2e-0c2a717886ab","0","1"
"weather_2026_02_25_03_11_15-5f902b4b-0446-44a5-b13a-9c1d3281e0ad","0","1"
"weather_2026_02_25_03_11_15-6d13dc1a-4d68-4ff3-ade2-c69ab94c8c26","0","1"
"weather_2026_02_25_03_11_15-71f21f29-62da-4e2c-a413-93138ba2d299","0","1"
"weather_2026_02_25_03_11_15-e01ede7e-4a56-4e4f-8dd4-83efbafaa440","0","1"
"weather_2026_02_25_03_11_15-e5979b56-93f3-4bd9-a823-6ebdc622b610","0","1"
"weather_2026_02_25_03_11_15-f1d02c14-eaf2-4562-b4ca-da351eba1013","0","1"
"weather_2026_02_25_03_52_02-1f322da4-1db7-4ed8-af59-e6ab50fa8b4e","0","1"
"weather_2026_02_25_03_52_02-2fe7b338-24da-494d-9008-955aeb0923ce","0","1"
"weather_2026_02_25_03_52_02-54658658-4696-4d0f-96d5-20039ac4e20f","0","1"
"weather_2026_02_25_03_52_02-747d8611-856c-4864-b22d-8bcdd0652cf6","0","1"
"weather_2026_02_25_03_52_02-a10a76ff-d39f-4ecd-9de8-b9c31f622f21","0","1"
"weather_2026_02_25_03_52_02-ad1078a3-9175-4581-a262-24b6be0c113a","0","1"
"weather_2026_02_25_03_52_02-b412cc7f-a51f-4c54-b005-e3237708a309","0","1"
"weather_2026_02_25_03_52_02-e192d02c-3e43-403c-b04f-ded5759b7854","0","1"
"weather_2026_02_25_04_29_56-00497fc2-2c32-4ab0-9cc5-86e511f74a1b","0","1"
"weather_2026_02_25_04_29_56-0abd0068-dbbb-4d0d-9a6e-e9a2f61691b3","0","1"
"weather_2026_02_25_04_29_56-17e5fb27-54a4-4fd7-a4b2-f118c07c2db4","0","1"
"weather_2026_02_25_04_29_56-219b24a4-cb52-477a-9ce9-eb05450ba55a","0","1"
"weather_2026_02_25_04_29_56-3225af87-9d0a-4074-ac21-ff098a60a992","0","1"
"weather_2026_02_25_04_29_56-8f50e0f8-5acb-4ffb-96b3-0e23b33b6901","0","1"
"weather_2026_02_25_04_29_56-b9cf98bf-6a6a-4f24-86d5-acaafadd03fa","0","1"
"weather_2026_02_25_04_29_56-fd1d8b76-765d-4b75-b712-30274479c10f","0","1"
"weather_2026_02_25_05_09_46-60d89f4c-4cd0-407a-ad0d-59c0bbd231ab","0","1"
"weather_2026_02_25_05_09_46-a99747c5-c820-4328-9440-36e5c610c7f2","0","1"
"weather_2026_02_25_05_09_46-aaf224fe-d018-47d7-9e79-ae0fabc04557","0","1"
"weather_2026_02_25_05_09_46-b1e7dd0d-8ef7-4bb7-9d19-5e9272c16870","0","1"
"weather_2026_02_25_05_09_46-d7ec9bd0-bced-47e7-af24-1a59097b37b8","0","1"
"weather_2026_02_25_05_09_46-f83b6632-ef89-45dc-9ac0-293ba56de203","0","1"
"weather_2026_02_25_05_09_47-7dac605c-ac7b-43b9-8e2b-9965018754a8","0","1"
"weather_2026_02_25_05_09_47-c6d8fd52-8258-4f7b-b38b-73ce965e03ec","0","1"
"weather_2026_02_25_06_27_22-33d8e05b-dcf0-4ece-94d9-83ea46b4b1ac","0","1"
"weather_2026_02_25_06_27_22-4edf99d5-3e96-4b19-94a4-d35944216160","0","1"
"weather_2026_02_25_06_27_22-5d3390b0-c581-42c2-869c-02b7563f7a4a","0","1"
"weather_2026_02_25_06_27_22-b073ae2f-2d3c-42a7-ad32-3dc128eb3672","0","1"
"weather_2026_02_25_06_27_22-b35fce26-4631-404e-a355-85dd6aaad255","0","1"
"weather_2026_02_25_06_27_22-d09cef28-6021-4805-9664-eb35cc78101a","0","1"
"weather_2026_02_25_06_27_22-dadd0087-def3-4f8a-a57f-7010ac8cf1f0","0","1"
"weather_2026_02_25_06_27_22-dafa3147-82c0-4642-a7e1-12fae45bd147","0","1"
"weather_2026_02_25_07_32_25-47b39302-4820-4a02-b25f-42a30c3459a4","0","1"
"weather_2026_02_25_07_32_25-4827bb1b-ad34-485c-9e0c-2fd8c640f54b","0","1"
"weather_2026_02_25_07_32_25-4c70a704-fd81-4ca4-97fd-0cd1a8af7553","0","1"
"weather_2026_02_25_07_32_25-4ead2c74-9d50-4268-a400-1a2e722d66e6","0","1"
"weather_2026_02_25_07_32_25-75a24187-2aaf-4c15-8728-3e5b128eb60c","0","1"
"weather_2026_02_25_07_32_25-924dc526-9bc9-4fe9-b379-98f32c4d896d","0","1"
"weather_2026_02_25_07_32_25-e5ab3f35-8f37-4e27-966d-7a00f1d42319","0","1"
"weather_2026_02_25_07_32_25-eec55512-90e5-40dd-b55e-20098b19842d","0","1"
"weather_2026_02_25_08_27_19-143e815e-82ac-4379-9688-f9f642d9dba3","0","1"
"weather_2026_02_25_08_27_19-320f5e03-31ec-446d-ac0a-404f68a5ebd7","0","1"
"weather_2026_02_25_08_27_19-4a26e16c-cad8-4f7b-a144-07b84352d5a7","0","1"
"weather_2026_02_25_08_27_19-5b754f67-f6a3-40e1-9cb9-0cc718243f5e","0","1"
"weather_2026_02_25_08_27_19-6bca5e94-61c5-436c-8367-8a085fe4fcb8","0","1"
"weather_2026_02_25_08_27_19-c515cfd9-bb87-48aa-9b67-d0b7cbcf0618","0","1"
"weather_2026_02_25_08_27_19-cd32f812-2401-4c30-867d-9f47246f1e7d","0","1"
"weather_2026_02_25_08_27_19-d8bd4933-3f04-4160-bb49-3712d481bf8d","0","1"
"weather_2026_02_25_09_21_41-03beeec1-5983-4f2d-a073-fd9b6c835fe5","0","1"
"weather_2026_02_25_09_21_41-07edcafb-2c20-44da-88b9-09b116787496","0","1"
"weather_2026_02_25_09_21_41-489cda98-8f00-4b4e-9ba8-e2e9b22a3d95","0","1"
"weather_2026_02_25_09_21_41-58747b4f-fc6a-4322-a053-8474d38d75af","0","1"
"weather_2026_02_25_09_21_41-7e33ce5f-5477-406b-a873-a756a5c09794","0","1"
"weather_2026_02_25_09_21_41-7f7dcd09-7814-4c22-8788-5afbad733c0b","0","1"
"weather_2026_02_25_09_21_41-a612fdcc-f62e-47fc-adfc-4c19b51d6940","0","1"
"weather_2026_02_25_09_21_41-d0135cc0-a584-4e73-bd03-d10456a08050","0","1"
"weather_2026_02_25_10_17_03-03e718e2-eb8b-4544-9cbd-f163f3baaef7","0","1"
"weather_2026_02_25_10_17_03-26dac1d9-22ed-4c54-9f58-3202abdc143f","0","1"
"weather_2026_02_25_10_17_03-26fbac4c-e309-408a-b734-855a07e0ddd4","0","1"
"weather_2026_02_25_10_17_03-2fd9c909-fd31-4bc0-96a2-8f61b5a45bf6","0","1"
"weather_2026_02_25_10_17_03-8300223c-8f22-4013-80b0-944b08241a2d","0","1"
"weather_2026_02_25_10_17_03-899e1a8f-ba20-46c4-844e-e4fa95ddde4e","0","1"
"weather_2026_02_25_10_17_03-ce89835a-a5b1-41d2-aab6-6310ab2550b9","0","1"
"weather_2026_02_25_10_17_03-f6775f9a-bf61-4672-bccb-a897188d7171","0","1"
"weather_2026_02_25_11_14_39-512cc1fa-dd2b-4f62-9743-f9501612b633","0","1"
"weather_2026_02_25_11_14_39-7179b19f-4072-4b37-84d1-23e9c4126382","0","1"
"weather_2026_02_25_11_14_39-83616737-9a35-4058-82d8-03ec345b5bbb","0","1"
"weather_2026_02_25_11_14_39-8ec058c9-a626-4cdf-a1dd-db5205142175","0","1"
"weather_2026_02_25_11_14_39-bb662b21-9f84-4fab-ad4f-c10de2656c61","0","1"
"weather_2026_02_25_11_14_39-d3adf674-ec87-4c3d-b3e6-85b53d66bfee","0","1"
"weather_2026_02_25_11_14_39-f1334d07-9c54-440e-aeb7-9e20378abe06","0","1"
"weather_2026_02_25_11_14_39-fd834b78-8bc7-422a-b714-2a5e2cdec2c0","0","1"
"weather_2026_02_25_12_07_08-1ea666e5-257c-4fe2-bdb5-27ed6721989b","0","1"
"weather_2026_02_25_12_07_08-2e024716-a93b-4179-943a-2a72c2542122","0","1"
"weather_2026_02_25_12_07_08-3a232b6e-3a77-4e75-8f6d-f99e2bacbdb1","0","1"
"weather_2026_02_25_12_07_08-3a79199a-de5b-476e-8aa8-507ae0695512","0","1"
"weather_2026_02_25_12_07_08-90580ae6-46bf-4120-93b3-346167fd42f0","0","1"
"weather_2026_02_25_12_07_08-b61f8302-ab15-4d8a-b74c-3c2d5d6ae239","0","1"
"weather_2026_02_25_12_07_08-bb4467c6-e2fa-4d3b-86ec-d1df268d0080","0","1"
"weather_2026_02_25_12_07_08-dee98d71-e626-4e18-9c58-2c0668dd8aa0","0","1"
"weather_2026_03_07_05_34_39-d5e9c25c-89e8-4618-a394-efb407ced319","0","1"
"weather_2026_03_07_05_34_39-ebd43f37-d5c6-45c4-afa7-417e953da4d3","0","1"
"weather_2026_03_07_05_34_41-4d317c54-3fd4-478c-b558-4fe3317854c7","0","1"
"weather_2026_03_07_05_34_48-39007d65-dd76-4dfa-9de2-107307538aae","0","1"
"weather_2026_03_07_05_34_48-483bce4e-1b6e-4c71-87cc-391bf2501461","0","1"
"weather_2026_03_07_05_34_48-9e6e1647-45eb-47af-9661-13d65d2f689a","0","1"
"weather_2026_03_07_05_34_48-dc300f71-2f83-4968-a0d0-666646770f13","0","1"
"weather_2026_03_07_14_40_45-df3b56a0-f9fd-4f7b-87eb-c66d769b34fe","1","0"
"weather_2026_03_07_14_40_46-58af80bc-ce67-479b-b3f1-0789d0b44cbb","1","0"
"weather_2026_03_07_14_40_47-09291267-f69c-462a-85f6-7969790ca23f","1","0"
"weather_2026_03_07_14_40_47-293d38e5-55cf-459f-8966-2883a005467e","1","0"
"weather_2026_03_07_14_40_47-40fcd08b-a20c-4f18-9ec9-3d97453eee6a","1","0"
"weather_2026_03_07_14_40_47-47bda9a4-8853-4338-99e8-c26d1fe48308","1","0"
"weather_2026_03_07_14_40_47-693cdd86-5ca5-44e0-adfe-3e3dd261d35f","1","0"
"weather_2026_03_07_14_40_47-7ba5a30c-8835-46bd-8f35-723f097ddbe5","1","0"
"weather_2026_03_07_14_40_47-9701d863-8049-4b4d-8401-f3f8db5e52ab","1","0"
"weather_2026_03_07_14_40_47-c081ad8e-2cca-4e38-a253-63d41953688e","1","0"
"weather_2026_03_07_14_40_47-c5b87565-0151-455f-b8a4-7ba338bbcd5a","1","0"
"weather_2026_03_07_14_40_48-1afcf5e3-f756-46f4-86ef-ee4884517679","1","0"
"weather_2026_03_07_14_40_48-24ba18bc-71c4-4871-9fa6-010a4554025a","1","0"
"weather_2026_03_07_14_40_48-39096d5a-5287-4f7f-8424-dadfdc2b478a","1","0"
"weather_2026_03_07_14_40_48-423a6f89-84c3-4feb-961c-bb9cbc481a20","1","0"
"weather_2026_03_07_14_40_48-509ba6aa-26d3-4212-b8e9-5bc8419d186a","1","0"
"weather_2026_03_07_14_40_48-52f80d90-eb28-4a92-b84d-e4b68d743111","1","0"
"weather_2026_03_07_14_40_48-88a37e1c-96b9-49ad-aba3-1810992a384d","1","0"
"weather_2026_03_07_14_40_48-999a46ec-c269-4db1-b45f-cd82a99e512f","1","0"
"weather_2026_03_07_14_40_48-b2f4beb5-79dd-43bf-9fdc-7ad68c788712","1","0"
"weather_2026_03_07_14_40_48-ba979a47-4044-427d-8639-0e0da688283d","1","0"
"weather_2026_03_07_14_40_48-c7c3802e-3da3-4a36-a3b3-716b5547782b","1","0"
"weather_2026_03_07_14_40_48-d8b31ff9-9cd3-46d5-b8e1-6a8049f30b35","1","0"
"weather_2026_03_07_14_40_48-e0876b67-f812-4f06-97d8-1d42c5ecbfe1","1","0"
"weather_2026_03_07_14_40_48-e232549d-acfd-477b-8f72-fa4a13f99593","1","0"
"weather_2026_03_07_14_40_48-ed3677c6-71ea-4b76-9a56-eb0b9b7a813c","1","0"
"weather_2026_03_07_14_40_48-f788ad65-a1ff-4adc-b89c-47959df100c4","1","0"
"weather_2026_03_07_14_40_49-168cc895-bc62-499c-99f4-489e08048136","1","0"
"weather_2026_03_07_14_40_49-170940e2-1399-4abe-824a-a15a9f6bb002","1","0"
"weather_2026_03_07_14_40_49-188d3565-aea0-41c9-9024-8f7ae1ab8e9b","1","0"
"weather_2026_03_07_14_40_49-1a87eda4-8f48-4481-adad-1ce58c48d5ac","1","0"
"weather_2026_03_07_14_40_49-1c1cc18b-116a-4cd9-b4ea-86257de5755f","1","0"
"weather_2026_03_07_14_40_49-1da02fbd-3126-4aab-8654-2657f1e73508","1","0"
"weather_2026_03_07_14_40_49-2e82e948-24ba-4dd5-bbfc-8087d80495ca","1","0"
"weather_2026_03_07_14_40_49-36336513-ce66-4fd1-b390-878ba910e2d1","1","0"
"weather_2026_03_07_14_40_49-39472a1d-817e-47ea-96de-58efcb6aa845","1","0"
"weather_2026_03_07_14_40_49-3a88862d-b857-446b-bf42-b6324a42b9c0","1","0"
"weather_2026_03_07_14_40_49-5088dc9f-dadc-4d41-8e9b-e80c7bac90d4","1","0"
"weather_2026_03_07_14_40_49-6f3f5511-bb74-46fc-b786-1169be072831","1","0"
"weather_2026_03_07_14_40_49-74113127-426f-48a6-b063-73afdc104e47","1","0"
"weather_2026_03_07_14_40_49-75b0455f-e7df-4927-82bb-798830f79a66","1","0"
"weather_2026_03_07_14_40_49-7903d72d-ee13-44c8-b849-e5e3ca2b1215","1","0"
"weather_2026_03_07_14_40_49-7bd4269a-f2c3-458e-bb0c-729685f71d42","1","0"
"weather_2026_03_07_14_40_49-897901df-4680-4649-9934-82d5e7f425b7","1","0"
"weather_2026_03_07_14_40_49-8b85e3a7-b0d5-4ac1-8c19-2328365f71ce","1","0"
"weather_2026_03_07_14_40_49-90c8776e-f211-4d5a-a84e-6121e26af372","1","0"
"weather_2026_03_07_14_40_49-9b1f46eb-6e65-48a9-ad97-0a68ea0a4456","1","0"
"weather_2026_03_07_14_40_49-a3b3c7d6-3258-449d-87cc-6bdf22830f85","1","0"
"weather_2026_03_07_14_40_49-a66688ac-0120-4f98-8676-c190ae4bcd29","1","0"
"weather_2026_03_07_14_40_49-a7445b1b-7cad-4379-8d5f-5ada4096022f","1","0"
"weather_2026_03_07_14_40_49-ab46d1a3-ce83-47a2-af81-c39fcc397d8f","1","0"
"weather_2026_03_07_14_40_49-c35c2ff2-ce7a-48c0-b8fc-365fc993d2e3","1","0"
"weather_2026_03_07_14_40_49-c836f1c5-6a5a-4690-83d6-4061b9947f8b","1","0"
"weather_2026_03_07_14_40_49-c8ddb70c-0eed-494b-9a64-12261445c09e","1","0"
"weather_2026_03_07_14_40_49-ceb95a9d-1d32-44f9-a594-979e147f171a","1","0"
"weather_2026_03_07_14_40_49-d2764f4c-ad47-44f8-b42a-2523ab19613a","1","0"
"weather_2026_03_07_14_40_49-d84e1b68-2f0c-4b83-8ebc-1afc5352db70","1","0"
"weather_2026_03_07_14_40_49-dba9867d-1284-426c-860c-c6ef78f7d21b","1","0"
"weather_2026_03_07_14_40_49-e40689d7-1f0a-4d64-bfb9-c9654fab8d25","1","0"
"weather_2026_03_07_14_40_49-e4262f08-4ebc-490d-bb72-02b7afbac174","1","0"
"weather_2026_03_07_14_40_49-f197305d-7a4d-4c24-8f93-7878c107c10b","1","0"
"weather_2026_03_07_14_40_49-f450d094-851c-4d11-a52d-5e3132acb50b","1","0"
"weather_2026_03_07_14_40_49-fcfe235e-a04a-4f4f-81d7-f3e64f4fcc98","1","0"
"weather_2026_03_07_14_40_50-83c553c9-ffa9-4243-84dc-e5a78d3c2a2d","1","0"
"weather_2026_03_07_14_42_40-136a607d-c3c4-4090-bc12-e4b9733eb524","1","0"
"weather_2026_03_07_14_42_40-250fc8e6-38ef-4e4f-a892-3c7b9c2fc614","1","0"
"weather_2026_03_07_14_42_40-2d7f2f37-b0e2-4504-8439-cdf5351b1792","1","0"
"weather_2026_03_07_14_42_40-54d039b8-8b25-43fb-8fc2-1be287029916","1","0"
"weather_2026_03_07_14_42_40-65afece4-a55b-4cf2-b917-1d77cf5cafa2","1","0"
"weather_2026_03_07_14_42_40-80bd3b49-2ec5-4e45-8749-056849215783","1","0"
"weather_2026_03_07_14_42_40-89a5e085-bbb3-45a3-9091-ac61e5e075e8","1","0"
"weather_2026_03_07_14_42_40-8bb21180-59f3-416b-a8b2-ed7ac720421f","1","0"
"weather_2026_03_07_14_42_40-a916ea4d-ff1d-485d-88f3-b1a612ad4ebd","1","0"
"weather_2026_03_07_14_42_40-ade281af-378d-4cc0-898b-e1c2b8d47e77","1","0"
"weather_2026_03_07_14_42_40-c03c8e85-0cf3-410e-ad1a-8a628328e026","1","0"
"weather_2026_03_07_14_42_40-c0ff7ee2-80b7-4233-bfe9-dc9d63649788","1","0"
"weather_2026_03_07_14_42_40-fc86686d-7266-462d-ab1d-c1a9c49d3d87","1","0"
"weather_2026_03_07_14_42_46-236885c0-a0ad-47d5-810b-f2b45c19d6d7","1","0"
"weather_2026_03_07_14_42_46-2a29eb0c-e0d8-411b-b77f-ab907a277eb1","1","0"
"weather_2026_03_07_14_42_46-4220ae49-a655-48f2-bb64-412a71b53573","1","0"
"weather_2026_03_07_14_42_46-469cedc0-559f-45a2-91d5-ad4d0abc8f7f","1","0"
"weather_2026_03_07_14_42_46-4b818ac1-7826-4ca3-9f4a-68596888bfe5","1","0"
"weather_2026_03_07_14_42_46-52417b8c-9247-4073-b657-a2b45192485b","1","0"
"weather_2026_03_07_14_42_46-5cdde8e7-27dc-4576-a10c-4603815876cb","1","0"
"weather_2026_03_07_14_42_46-62778661-5f72-4748-b416-b2ad9b442385","1","0"
"weather_2026_03_07_14_42_46-7cf41e06-cab7-49d8-8122-94b15d8d2a55","1","0"
"weather_2026_03_07_14_42_46-8198cf49-afda-4cba-b940-8e20dd1a3020","1","0"
"weather_2026_03_07_14_42_46-a31926f6-3df7-4424-a2dd-740983469a2d","1","0"
"weather_2026_03_07_14_42_46-aabfe3db-bfc6-4a29-a0e3-e59605efb523","1","0"
"weather_2026_03_07_14_42_46-c30474c4-2352-40c6-b321-351480f46811","1","0"
"weather_2026_03_07_14_42_46-d2ab3be2-dc0b-4de7-bc29-a365493bd979","1","0"
"weather_2026_03_07_14_42_46-db61809d-316a-496a-96b7-67689e6fb918","1","0"
"weather_2026_03_07_14_42_46-dfbc5743-81af-4150-a6db-d18a5e14eb83","1","0"
"weather_2026_03_07_14_42_51-0d58b113-6d68-40fa-9549-5a0d612d330d","1","0"
"weather_2026_03_07_14_42_51-2d06459b-21bb-46d9-94c0-6267268fbb5c","1","0"
"weather_2026_03_07_14_42_51-3308f7d2-6886-4c10-83e5-23edfcd597fc","1","0"
"weather_2026_03_07_14_42_51-33b9a0cc-1b2e-4d7e-b552-37e096a05747","1","0"
"weather_2026_03_07_14_42_51-575a4a4c-cdaf-4e66-b187-1c044c09aa16","1","0"
"weather_2026_03_07_14_42_51-691d453e-a2cd-4f35-919c-9e4635ab66e6","1","0"
"weather_2026_03_07_14_42_51-69392696-a495-459e-a9b6-bb3c1b321f6b","1","0"
"weather_2026_03_07_14_42_51-7295ed0a-2568-47b6-8818-d4f6c5909638","1","0"
"weather_2026_03_07_14_42_51-8c7cc875-efbe-4068-b1a2-74a8322d8ca0","1","0"
"weather_2026_03_07_14_42_51-b2948ed8-9664-44e8-933c-ca4ed7e0369a","1","0"
"weather_2026_03_07_14_42_51-c94ba66d-1f74-4f99-b45d-3bb2e441083d","1","0"
"weather_2026_03_07_14_42_51-d6169874-11d7-4c72-a7c1-729a8d54e745","1","0"
"weather_2026_03_07_14_42_51-dc25b7d5-2137-45d0-919d-59a7e71e3b28","1","0"
"weather_2026_03_07_14_42_51-eb3ec536-d448-4051-be14-ac4380aae1d7","1","0"
"weather_2026_03_07_14_42_51-fdc92224-1356-4a01-af71-e086561b3790","1","0"
"weather_2026_03_07_14_42_51-ff5d3de1-9027-4d0b-ba44-8364dca2293c","1","0"
"weather_2026_03_07_15_21_34-17578827-f24e-4180-a2ca-4fcb57b053ef","1","0"
"weather_2026_03_07_15_21_34-ef81f93a-c5bc-422c-b533-fc58876dbbe2","1","0"
"weather_2026_03_07_15_21_35-65893cef-bdd9-4269-bdfc-0c70f7394d7e","1","0"
"weather_2026_03_07_15_21_35-6b29c389-0586-4445-9ba8-2c124b74edb3","1","0"
"weather_2026_03_07_15_21_35-6b69fc9f-22bd-45d3-8a47-95e842b96aee","1","0"
"weather_2026_03_07_15_21_35-94c5f26f-74cf-4caa-a09d-c3126edf6909","1","0"
"weather_2026_03_07_15_21_35-aa757180-6ddc-41b0-8496-9e59317f8db5","1","0"
"weather_2026_03_07_15_21_35-aa7e6ddd-07b4-4ac2-a1b2-a3388aa1e8b7","1","0"
"weather_2026_03_07_15_21_35-afc91d3b-c426-4aa8-bca4-11c92ad0602a","1","0"
"weather_2026_03_07_15_21_35-b065cbcf-5004-428d-b173-9f7c26da73bb","1","0"
"weather_2026_03_07_15_21_35-b31f37aa-f997-43f3-9736-6f7b54533840","1","0"
"weather_2026_03_07_15_21_35-db6f77bb-a696-49c4-a406-8e8b6c7ca053","1","0"
"weather_2026_03_07_15_21_35-f91ef9bd-928a-4268-a95b-45a2701aaf56","1","0"
"weather_2026_03_07_15_21_35-fce64890-c712-4060-beb2-acd79b01aca7","1","0"
"weather_2026_03_07_15_21_36-00281eeb-6e26-4936-b84d-8a0cd4d4bf34","1","0"
"weather_2026_03_07_15_21_36-0429fb16-fd70-43fa-ab5f-5f848843cd06","1","0"
"weather_2026_03_07_15_21_36-0ad66f22-b41c-4a1e-8bf4-49a93f96c24a","1","0"
"weather_2026_03_07_15_21_36-0c20e51d-5aec-4d0f-82c2-d42c816e2b5e","1","0"
"weather_2026_03_07_15_21_36-0ea910cb-268c-4a21-bd6e-19f972ec58e2","1","0"
"weather_2026_03_07_15_21_36-231db1db-e25d-4d5d-982a-9f770270fc7c","1","0"
"weather_2026_03_07_15_21_36-2644fcda-e8a7-4433-952e-3305da8e9046","1","0"
"weather_2026_03_07_15_21_36-2b2edd87-bf03-4242-b213-4a90cf54f3e9","1","0"
"weather_2026_03_07_15_21_36-2e96c4de-425a-48b3-b407-23bf9d01f734","1","0"
"weather_2026_03_07_15_21_36-38709516-85cb-4b21-a8c7-a0b966149ad5","1","0"
"weather_2026_03_07_15_21_36-3b6d3a26-ed47-40c9-a534-c65d22979fb9","1","0"
"weather_2026_03_07_15_21_36-3e17cf05-6441-4548-b226-3644d076c45b","1","0"
